Time [MM:SS];Image file name;T1;T2;T3;T4;T5;T6;T7;T8;V1;V2;V3;V4;V5;V6;V7;V8
2021_06_11-14-50-06-502;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/2021_06_11-14-50-06-502.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
2021_06_11-14-50-07-503;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/2021_06_11-14-50-07-503.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
;C:\Users\au540322\Documents\Projects\Ice-Nucleation\src\LabVIEW\Data\Calibration_12/Images/.PNG
